StreetAddress,CityZip,State
434 Onsgard Drive,Guilderland_12084,NY
5 Texas Trail,Albany_12227,NY
62 Mallard Alley,Albany_12208,NY
402 Melrose Crossing,Feura Bush_12067,NY
50442 3rd Junction,Selkirk_12158,NY
70 Fuller Center,Feura Bush_12067,NY
19695 Veith Avenue,Albany_12202,NY
92 Quincy Avenue,Latham_12110,NY
9 Manitowish Circle,Preston Hollow_12469,NY
7 Pennsylvania Alley,Albany_12202,NY
8841 Hovde Center,Clarksville_12041,NY
5743 Lindbergh Court,Siena_12211,NY
272 Little Fleur Way,Albany_12209,NY
48128 Everett Place,Green Island_12183,NY
84 Northview Alley,Albany_12212,NY
7 Kennedy Terrace,Rensselaerville_12147,NY
024 Memorial Road,Selkirk_12158,NY
346 Elka Circle,Mckownville_12203,NY
67 International Place,Albany_12223,NY
34078 Lyons Avenue,Cohoes_12047,NY
027 Mallory Plaza,Slingerlands_12159,NY
35 Warrior Pass,Preston Hollow_12469,NY
55 Annamark Avenue,Latham_12110,NY
5 Kedzie Plaza,Albany_12220,NY
26 Hansons Street,Albany_12206,NY
40 Pepper Wood Park,Latham_12128,NY
1 Farmco Plaza,Albany_12225,NY
16331 Sloan Drive,Knox_12107,NY
0976 Stang Lane,Albany_12220,NY
5 Grayhawk Avenue,Albany_12205,NY
509 Mcguire Plaza,Ravena_12143,NY
6245 Hauk Plaza,Coeymans_12045,NY
95346 Graedel Lane,Coeymans Hollow_12046,NY
22425 Iowa Crossing,Albany_12226,NY
565 Cordelia Alley,Guilderland Center_12085,NY
7 Milwaukee Road,Delmar_12054,NY
666 Moulton Parkway,Delmar_12054,NY
570 Dovetail Trail,Preston Hollow_12469,NY
75458 Knutson Street,Preston Hollow_12469,NY
52389 Grasskamp Alley,Albany_12207,NY
40 Village Lane,Rensselaerville_12147,NY
5001 Talisman Junction,Loudonville_12211,NY
14809 Aberg Alley,Albany_12207,NY
299 Superior Way,Menands_12204,NY
143 Jay Hill,Cohoes_12047,NY
2464 Old Shore Drive,Troy_12183,NY
71944 Magdeline Drive,East Berne_12059,NY
61306 Moland Hill,Albany_12225,NY
9597 Norway Maple Street,Albany_12203,NY
3 Chive Pass,Newtonville_12110,NY
9 Gerald Street,Guilderland_12084,NY
280 Dahle Circle,Albany_12208,NY
324 Miller Circle,Dormansville_12055,NY
74 Sachtjen Avenue,Alcove_12007,NY
7711 Sauthoff Drive,Troy_12183,NY
920 John Wall Trail,East Berne_12059,NY
5083 Toban Drive,Albany_12205,NY
000 Atwood Circle,Knox_12107,NY
82005 Crescent Oaks Street,South Bethlehem_12161,NY
84117 Stone Corner Lane,Albany_12211,NY
4 Thierer Street,Newtonville_12128,NY
76659 Union Plaza,Ravena_12143,NY
828 Pond Park,Newtonville_12110,NY
7 Montana Street,Selkirk_12158,NY
64336 Milwaukee Avenue,Delmar_12054,NY
4 Grim Road,Albany_12224,NY
32078 Paget Point,Delmar_12054,NY
83865 Clove Drive,Guilderland_12084,NY
3 Brown Way,Newtonville_12128,NY
92864 Vera Drive,Ravena_12143,NY
058 Schmedeman Point,Menands_12204,NY
10 Gale Terrace,South Bethlehem_12161,NY
677 Mosinee Alley,Newtonville_12128,NY
5091 Independence Lane,Latham_12128,NY
78606 Fairview Pass,Albany_12202,NY
5 Dahle Way,Coeymans_12045,NY
94 Oakridge Park,Albany_12210,NY
4087 Almo Alley,Albany_12223,NY
3125 Sullivan Point,Albany_12208,NY
3 Wayridge Trail,Glenmont_12077,NY
3191 Hoepker Road,Selkirk_12158,NY
06 Sachtjen Plaza,Newtonville_12128,NY
4 Grayhawk Park,Albany_12211,NY
6 Heath Hill,Albany_12210,NY
1521 Huxley Road,Albany_12205,NY
35 Sundown Drive,Albany_12227,NY
212 Heffernan Drive,Green Island_12183,NY
45364 Delladonna Park,Albany_12204,NY
3 Declaration Drive,Roessleville_12205,NY
88 Transport Trail,Albany_12247,NY
070 Trailsway Crossing,Coeymans_12045,NY
51611 Heath Lane,Guilderland Center_12085,NY
61863 Pierstorff Way,Watervliet_12189,NY
4 Nova Street,Menands_12204,NY
90783 Charing Cross Trail,Medusa_12120,NY
90 American Drive,Guilderland Center_12085,NY
64 Artisan Alley,Albany_12211,NY
15420 Banding Hill,Coeymans Hollow_12046,NY
97926 Bonner Plaza,Alcove_12007,NY
4 Crescent Oaks Point,Feura Bush_12067,NY
42414 Butternut Way,Roessleville_12205,NY
54 Bobwhite Place,Albany_12205,NY
4051 Coolidge Alley,Albany_12204,NY
89929 6th Alley,Albany_12208,NY
633 Mccormick Way,Cohoes_12047,NY
32 Hansons Drive,Colonie_12205,NY
18097 Jay Center,East Berne_12059,NY
827 Kim Park,Voorheesville_12186,NY
686 Kennedy Trail,Albany_12224,NY
31 Goodland Street,Mckownville_12203,NY
01 Ohio Junction,Preston Hollow_12469,NY
094 Roxbury Parkway,Watervliet_12189,NY
19 Village Terrace,Albany_12210,NY
59 Hollow Ridge Street,Roessleville_12205,NY
343 Weeping Birch Circle,Albany_12205,NY
65761 Kipling Plaza,Feura Bush_12067,NY
57626 Service Lane,Knox_12107,NY
9 Judy Alley,Selkirk_12158,NY
3186 Sage Junction,Albany_12224,NY
5800 Park Meadow Terrace,Altamont_12009,NY
059 Johnson Lane,Knox_12107,NY
83182 Thierer Plaza,Troy_12183,NY
7354 Mandrake Hill,Albany_12206,NY
59 Maple Place,Loudonville_12211,NY
87839 Homewood Road,Guilderland_12084,NY
8399 Chinook Drive,Albany_12201,NY
15 Delaware Road,Albany_12212,NY
11 Mosinee Alley,Rensselaerville_12147,NY
2122 Sage Alley,Albany_12210,NY
9 Cherokee Road,Guilderland Center_12085,NY
8850 Helena Pass,Rensselaerville_12147,NY
79 Southridge Street,Albany_12225,NY
6843 Mcguire Avenue,Albany_12210,NY
4051 Lakeland Junction,Albany_12226,NY
54 Northland Plaza,Albany_12260,NY
5721 Morning Plaza,Albany_12202,NY
360 Springview Plaza,Guilderland Center_12085,NY
97 John Wall Road,Newtonville_12110,NY
33 Boyd Terrace,Guilderland Center_12085,NY
15 Elka Junction,Albany_12204,NY
20203 Delaware Street,Guilderland Center_12085,NY
4769 Myrtle Hill,Clarksville_12041,NY
2350 Scoville Place,Siena_12211,NY
09 Claremont Trail,Albany_12203,NY
05 Myrtle Way,Troy_12183,NY
8 Colorado Road,Menands_12204,NY
54757 Sullivan Parkway,Troy_12183,NY
37 Gale Point,Guilderland Center_12085,NY
8 Drewry Crossing,Feura Bush_12067,NY
673 Wayridge Junction,Latham_12128,NY
715 Morningstar Center,Albany_12208,NY
9661 Brentwood Street,Albany_12202,NY
52 Village Green Avenue,Colonie_12205,NY
3067 Old Shore Way,Dormansville_12055,NY
7600 Warrior Circle,Albany_12227,NY
10525 Northridge Way,Coeymans Hollow_12046,NY
15 Thompson Street,Albany_12225,NY
73069 Del Mar Way,Albany_12202,NY
18 Bay Trail,Mckownville_12203,NY
95073 Mesta Pass,Albany_12207,NY
2304 Pine View Terrace,Albany_12223,NY
7730 Graedel Junction,Preston Hollow_12469,NY
59 Debra Lane,Albany_12211,NY
00 Marquette Terrace,Alcove_12007,NY
980 Glendale Point,Albany_12225,NY
83203 Bellgrove Junction,Colonie_12205,NY
5940 Drewry Pass,Albany_12223,NY
45 Golf View Terrace,Albany_12212,NY
7439 Moose Crossing,Coeymans_12045,NY
5349 Sloan Pass,Albany_12220,NY
4737 Old Gate Avenue,Albany_12224,NY
16690 Crownhardt Center,Albany_12210,NY
44 Shopko Court,Selkirk_12158,NY
51 Forest Run Lane,Latham_12128,NY
39326 Di Loreto Point,Albany_12206,NY
819 Hanson Crossing,Clarksville_12041,NY
6796 Maple Court,Albany_12220,NY
481 Eagan Point,Watervliet_12189,NY
20768 Becker Junction,Green Island_12183,NY
46590 Spaight Center,Ravena_12143,NY
2004 Rieder Drive,Coeymans_12045,NY
09063 Schmedeman Point,Newtonville_12128,NY
76574 Menomonie Lane,Albany_12203,NY
58688 Dottie Pass,Knox_12107,NY
5956 Fulton Avenue,Clarksville_12041,NY
428 Birchwood Way,Feura Bush_12067,NY
55 Artisan Street,Rensselaerville_12147,NY
9491 Jackson Trail,Troy_12183,NY
989 Pearson Street,Rensselaerville_12147,NY
57269 Monument Road,Green Island_12183,NY
8352 Gerald Avenue,Albany_12203,NY
82225 Fairfield Court,Selkirk_12158,NY
6149 Gerald Circle,Cohoes_12047,NY
60 International Trail,Colonie_12205,NY
9252 Ludington Parkway,Albany_12227,NY
8045 Kings Terrace,Albany_12208,NY
7248 Washington Point,Dormansville_12055,NY
040 Eggendart Pass,Albany_12225,NY
7 Londonderry Alley,Glenmont_12077,NY
05988 Claremont Road,Green Island_12183,NY
96 New Castle Point,Albany_12220,NY
3 Hoffman Park,Albany_12260,NY
311 Sage Place,Berne_12023,NY
2 Dottie Plaza,Albany_12212,NY
01764 Gerald Terrace,Guilderland_12084,NY
9718 David Pass,Slingerlands_12159,NY
9684 Atwood Pass,South Bethlehem_12161,NY
496 Anderson Hill,Alcove_12007,NY
14 Sunfield Point,Albany_12205,NY
84 Dunning Point,Guilderland Center_12085,NY
81076 Old Gate Hill,Albany_12202,NY
69105 Cascade Street,Delmar_12054,NY
80606 Esker Park,Mckownville_12203,NY
3 Dexter Lane,Albany_12209,NY
5030 Westridge Court,Feura Bush_12067,NY
5786 Annamark Avenue,Siena_12211,NY
7095 Melrose Trail,Loudonville_12211,NY
6 Sloan Way,Albany_12208,NY
5 Milwaukee Alley,Albany_12209,NY
5 Nevada Trail,Delmar_12054,NY
81 Cardinal Circle,Albany_12205,NY
07819 Towne Way,Albany_12202,NY
7350 Hanson Drive,Ravena_12143,NY
6748 Jackson Place,Albany_12212,NY
37 Jay Road,Albany_12201,NY
5862 Lien Plaza,Preston Hollow_12469,NY
89 Village Court,Rensselaerville_12147,NY
97 Monterey Parkway,Green Island_12183,NY
077 Brentwood Hill,Albany_12202,NY
0 Southridge Crossing,Siena_12211,NY
29724 Spenser Circle,Clarksville_12041,NY
392 Sloan Terrace,Albany_12227,NY
76 Anzinger Center,Albany_12210,NY
50004 Onsgard Street,Albany_12210,NY
7 Reinke Parkway,Slingerlands_12159,NY
2550 Kropf Crossing,Watervliet_12189,NY
75 Brown Way,Albany_12223,NY
38459 Kropf Park,Albany_12247,NY
19922 New Castle Alley,Delmar_12054,NY
62280 Sommers Place,Albany_12212,NY
4785 Tony Pass,Newtonville_12110,NY
1973 Corscot Crossing,Colonie_12205,NY
42 Northridge Avenue,Dormansville_12055,NY
8419 Forest Run Drive,Albany_12208,NY
351 Dawn Plaza,Albany_12227,NY
3301 Morning Terrace,Green Island_12183,NY
57420 School Hill,Newtonville_12128,NY
73220 Anzinger Junction,Feura Bush_12067,NY
75 Pond Street,Albany_12211,NY
58 Hovde Street,Albany_12211,NY
670 Everett Plaza,Loudonville_12211,NY
15 La Follette Place,Latham_12128,NY
16109 Harbort Point,Alcove_12007,NY
9427 Spenser Street,Guilderland Center_12085,NY
464 Holmberg Drive,Slingerlands_12159,NY
71 Grover Place,Albany_12203,NY
9186 Portage Parkway,Albany_12212,NY
8049 Village Avenue,South Bethlehem_12161,NY
5 Schmedeman Hill,Coeymans_12045,NY
58 Texas Pass,Loudonville_12211,NY
1692 Scoville Parkway,Albany_12227,NY
01365 Sunnyside Junction,Glenmont_12077,NY
56 Carpenter Road,South Bethlehem_12161,NY
8 Claremont Circle,Rensselaerville_12147,NY
6813 4th Junction,Albany_12202,NY
535 Hallows Drive,Albany_12224,NY
11 Ilene Trail,Voorheesville_12186,NY
5 Melby Lane,Albany_12211,NY
8 Saint Paul Parkway,Coeymans_12045,NY
52173 Blaine Center,Newtonville_12110,NY
059 Randy Hill,Rensselaerville_12147,NY
3 Harbort Terrace,Loudonville_12211,NY
878 Dawn Alley,Albany_12202,NY
7174 Ruskin Point,Newtonville_12110,NY
88 Havey Plaza,Altamont_12009,NY
5 Grayhawk Alley,Colonie_12205,NY
7247 Comanche Road,Colonie_12205,NY
48793 Corry Street,Alcove_12007,NY
5 Bartelt Plaza,Roessleville_12205,NY
84377 Waywood Parkway,Preston Hollow_12469,NY
326 Anhalt Center,Medusa_12120,NY
2 Spaight Hill,Cohoes_12047,NY
82 Ramsey Center,Albany_12205,NY
024 Union Park,Colonie_12205,NY
390 Dryden Drive,Siena_12211,NY
61491 Mesta Avenue,Feura Bush_12067,NY
6 Dennis Way,Albany_12247,NY
938 Golden Leaf Place,Delmar_12054,NY
3 Northfield Drive,Coeymans_12045,NY
22803 Reindahl Road,Albany_12225,NY
38 Utah Alley,Mckownville_12203,NY
34 Drewry Parkway,Loudonville_12211,NY
13 Commercial Plaza,Albany_12206,NY
9255 Mandrake Plaza,Guilderland_12084,NY
9 Jackson Center,Preston Hollow_12469,NY
5737 6th Drive,Loudonville_12211,NY
87007 Redwing Terrace,Loudonville_12211,NY
220 Northport Alley,Loudonville_12211,NY
86639 Clyde Gallagher Way,Berne_12023,NY
97 8th Circle,Albany_12227,NY
9240 Melby Street,Coeymans Hollow_12046,NY
64567 Veith Plaza,Glenmont_12077,NY
912 American Ash Circle,Voorheesville_12186,NY
4419 Duke Center,Albany_12210,NY
0484 Moose Point,Albany_12210,NY
382 Iowa Terrace,Selkirk_12158,NY
2620 Algoma Drive,Newtonville_12128,NY
5 Mcbride Court,Albany_12210,NY
712 Doe Crossing Place,Albany_12224,NY
1930 Killdeer Hill,Albany_12201,NY
931 Carpenter Place,Albany_12201,NY
3847 Aberg Street,Albany_12211,NY
52 Forster Park,Green Island_12183,NY
23 Sachs Avenue,East Berne_12059,NY
6 Kings Place,Dormansville_12055,NY
4 Mcbride Pass,Albany_12225,NY
4699 Waubesa Trail,Dormansville_12055,NY
2 Roxbury Junction,Coeymans_12045,NY
04170 Fisk Pass,Latham_12128,NY
586 Hintze Drive,Cohoes_12047,NY
916 Grayhawk Alley,Albany_12225,NY
9 Caliangt Hill,Glenmont_12077,NY
588 Sachs Pass,Albany_12227,NY
85824 Donald Way,Coeymans Hollow_12046,NY
349 Fieldstone Lane,Selkirk_12158,NY
80695 Esker Road,Albany_12205,NY
4587 Menomonie Drive,Newtonville_12128,NY
67614 Comanche Point,Troy_12183,NY
04 Linden Hill,Dormansville_12055,NY
27250 Ridge Oak Road,Albany_12247,NY
71733 Maple Wood Lane,Albany_12225,NY
90 Meadow Vale Alley,Albany_12205,NY
3 Crownhardt Alley,Albany_12205,NY
3 Petterle Parkway,Albany_12223,NY
97597 Thierer Pass,Albany_12204,NY
7369 Cottonwood Park,Ravena_12143,NY
98456 Forest Run Lane,Albany_12223,NY
3 Bashford Court,Latham_12110,NY
65 Ridgeview Drive,Feura Bush_12067,NY
815 Debra Terrace,Glenmont_12077,NY
3 Magdeline Lane,Troy_12183,NY
4791 Del Mar Court,Albany_12224,NY
0 Oneill Alley,Alcove_12007,NY
688 Marquette Road,Slingerlands_12159,NY
518 Johnson Circle,East Berne_12059,NY
4 Shoshone Hill,Newtonville_12110,NY
4 Oak Center,Feura Bush_12067,NY
55 Sage Park,Altamont_12009,NY
928 Shasta Hill,Cohoes_12047,NY
8039 School Center,Siena_12211,NY
85507 Bunker Hill Junction,Albany_12212,NY
199 Basil Terrace,Albany_12247,NY
1 Scoville Street,Albany_12201,NY
28495 Barnett Way,Guilderland Center_12085,NY
3 Milwaukee Lane,Feura Bush_12067,NY
74337 Stephen Parkway,Alcove_12007,NY
976 Hansons Terrace,Delmar_12054,NY
291 Clove Park,Albany_12226,NY
2886 Eastlawn Pass,Slingerlands_12159,NY
7018 Scoville Parkway,Albany_12209,NY
2812 Warbler Road,Albany_12247,NY
31146 Karstens Circle,Albany_12205,NY
91113 Dennis Alley,East Berne_12059,NY
9446 Rutledge Court,Preston Hollow_12469,NY
741 Onsgard Plaza,Slingerlands_12159,NY
6668 Riverside Drive,Albany_12206,NY
925 Sage Court,Latham_12110,NY
07 Rieder Place,Albany_12208,NY
72609 New Castle Trail,Albany_12203,NY
8281 Meadow Ridge Terrace,Slingerlands_12159,NY
4050 Magdeline Alley,Albany_12205,NY
90194 Montana Trail,Knox_12107,NY
66 Dexter Drive,Latham_12128,NY
89119 Debra Drive,Albany_12206,NY
8723 Blackbird Plaza,Latham_12128,NY
252 Golf View Avenue,Albany_12225,NY
090 Clove Park,Albany_12204,NY
6 Del Mar Crossing,Albany_12247,NY
0 Farmco Road,Green Island_12183,NY
07165 Shelley Street,Albany_12211,NY
230 Maple Circle,Ravena_12143,NY
457 Red Cloud Place,East Berne_12059,NY
1488 Shasta Parkway,Knox_12107,NY
38 Johnson Way,Albany_12247,NY
22 Porter Junction,Green Island_12183,NY
373 Spaight Place,Delmar_12054,NY
48367 Dottie Avenue,Colonie_12205,NY
66725 Crest Line Alley,Albany_12208,NY
6 Schiller Court,Albany_12260,NY
2926 Thackeray Junction,Guilderland Center_12085,NY
52042 Londonderry Point,Albany_12201,NY
7 Starling Circle,Albany_12224,NY
8 Forest Run Pass,Medusa_12120,NY
77 Boyd Circle,Albany_12206,NY
3845 Trailsway Drive,Albany_12207,NY
7 North Terrace,Albany_12211,NY
5 Granby Avenue,Albany_12205,NY
414 Mesta Junction,Coeymans_12045,NY
5 Saint Paul Junction,Albany_12204,NY
31919 Del Sol Way,Selkirk_12158,NY
98875 Hauk Terrace,Medusa_12120,NY
6 Mcguire Crossing,Slingerlands_12159,NY
0 Warbler Park,Loudonville_12211,NY
9737 Corry Street,Menands_12204,NY
4 Meadow Vale Pass,Albany_12223,NY
63 Rutledge Parkway,Voorheesville_12186,NY
705 Oxford Alley,Albany_12224,NY
669 Daystar Parkway,Newtonville_12128,NY
6 Tennyson Avenue,Watervliet_12189,NY
11443 Waubesa Trail,Voorheesville_12186,NY
13634 Shelley Point,Troy_12183,NY
0403 Blackbird Plaza,Slingerlands_12159,NY
1 Spenser Avenue,Latham_12110,NY
611 Fallview Trail,Newtonville_12110,NY
226 Birchwood Drive,Albany_12227,NY
22 Sherman Pass,Medusa_12120,NY
567 Springview Point,Guilderland_12084,NY
08734 Ilene Way,Albany_12208,NY
97 Bellgrove Crossing,Albany_12202,NY
710 Bayside Lane,South Bethlehem_12161,NY
4 Hoepker Drive,Rensselaerville_12147,NY
801 Algoma Hill,Preston Hollow_12469,NY
40 Welch Plaza,Rensselaerville_12147,NY
8003 Packers Lane,Albany_12207,NY
68915 Mifflin Pass,Albany_12209,NY
265 Hollow Ridge Lane,Loudonville_12211,NY
05142 Lakeland Drive,Rensselaerville_12147,NY
35006 Forest Dale Parkway,Albany_12247,NY
86920 Fulton Pass,Feura Bush_12067,NY
896 Vidon Junction,Medusa_12120,NY
242 Melvin Crossing,Albany_12225,NY
54 Paget Court,Albany_12212,NY
28 Burrows Circle,Roessleville_12205,NY
413 Aberg Point,Albany_12226,NY
0 Stoughton Plaza,Medusa_12120,NY
17931 Dryden Center,Knox_12107,NY
695 Green Alley,Newtonville_12128,NY
5 Butternut Center,Albany_12203,NY
81 Hoard Park,Slingerlands_12159,NY
23035 Oriole Alley,Alcove_12007,NY
29303 Lindbergh Terrace,Alcove_12007,NY
967 Judy Junction,Menands_12204,NY
2175 Homewood Circle,Albany_12204,NY
12080 Sage Avenue,Albany_12223,NY
7060 Grayhawk Avenue,Albany_12225,NY
494 Anthes Plaza,Newtonville_12128,NY
821 Westridge Drive,Alcove_12007,NY
46 Clyde Gallagher Point,Albany_12201,NY
7 Sommers Point,Selkirk_12158,NY
9 Drewry Parkway,Albany_12260,NY
0 1st Trail,Albany_12211,NY
5 Fisk Junction,Altamont_12009,NY
7 Nova Trail,Berne_12023,NY
49547 Carioca Avenue,Newtonville_12128,NY
6935 Katie Place,Albany_12202,NY
00 Loomis Way,Voorheesville_12186,NY
43652 Jenna Crossing,Latham_12128,NY
44 Doe Crossing Circle,Watervliet_12189,NY
8 Crest Line Drive,Roessleville_12205,NY
30 Leroy Place,Albany_12207,NY
9349 Continental Drive,Albany_12227,NY
85220 Dexter Point,Watervliet_12189,NY
96781 5th Alley,Newtonville_12128,NY
5209 School Circle,Altamont_12009,NY
09 Morning Street,Watervliet_12189,NY
5 Wayridge Hill,Albany_12206,NY
3096 Bunker Hill Court,Green Island_12183,NY
32855 Larry Center,Cohoes_12047,NY
3001 Coleman Trail,Albany_12202,NY
3472 Barby Pass,Green Island_12183,NY
61070 Vernon Court,Loudonville_12211,NY
90 Menomonie Alley,Alcove_12007,NY
398 Browning Trail,Albany_12212,NY
8 Randy Hill,Knox_12107,NY
79 Sachtjen Drive,Albany_12206,NY
502 Lighthouse Bay Lane,Albany_12205,NY
183 Atwood Circle,Latham_12128,NY
2861 Welch Plaza,Berne_12023,NY
1 Russell Plaza,Delmar_12054,NY
55337 Stoughton Pass,Mckownville_12203,NY
71425 6th Parkway,Albany_12204,NY
089 Grover Pass,Latham_12110,NY
91 Birchwood Avenue,Altamont_12009,NY
029 Merchant Terrace,Siena_12211,NY
24053 Fordem Place,Coeymans_12045,NY
7 Longview Trail,Loudonville_12211,NY
4 Blaine Point,Albany_12207,NY
508 Fuller Street,Delmar_12054,NY
32 Evergreen Road,Newtonville_12128,NY
813 3rd Lane,Troy_12183,NY
7 Menomonie Lane,Albany_12209,NY
4183 Dakota Crossing,Delmar_12054,NY
80 Warner Drive,Albany_12207,NY
7 Gerald Plaza,Rensselaerville_12147,NY
3724 Sutteridge Terrace,Siena_12211,NY
274 Nancy Point,Dormansville_12055,NY
1371 Butterfield Center,Siena_12211,NY
788 Spaight Lane,Albany_12247,NY
54038 Di Loreto Center,Roessleville_12205,NY
2 Sunfield Drive,Green Island_12183,NY
3 Gateway Court,Berne_12023,NY
5 Arapahoe Center,Albany_12227,NY
11 Toban Place,Albany_12247,NY
531 Sauthoff Street,East Berne_12059,NY
058 Fairfield Road,Coeymans_12045,NY
5238 Butternut Road,Guilderland Center_12085,NY
59721 Elka Terrace,Roessleville_12205,NY
4634 High Crossing Alley,Menands_12204,NY
3284 Debs Lane,Ravena_12143,NY
95 6th Pass,Albany_12208,NY
157 Nancy Pass,Albany_12212,NY
438 Erie Point,Altamont_12009,NY
38 Anderson Avenue,Siena_12211,NY
389 Northland Parkway,Altamont_12009,NY
053 Fulton Pass,Albany_12211,NY
210 Northland Place,Alcove_12007,NY
219 Birchwood Court,Roessleville_12205,NY
01839 Bluestem Court,Roessleville_12205,NY
31 Kinsman Circle,Ravena_12143,NY
7656 Hovde Park,Altamont_12009,NY
767 Elgar Trail,Roessleville_12205,NY
18 Hermina Junction,Slingerlands_12159,NY
90961 Scott Street,Berne_12023,NY
3 Cherokee Trail,Latham_12128,NY
350 Autumn Leaf Crossing,Clarksville_12041,NY
3 Pennsylvania Center,Newtonville_12128,NY
4 Amoth Terrace,Latham_12128,NY
47 Killdeer Alley,Albany_12202,NY
7177 Oakridge Parkway,Albany_12260,NY
0 Vidon Place,Albany_12208,NY
20051 Northview Crossing,Dormansville_12055,NY
429 Johnson Pass,Albany_12202,NY
1 Esker Center,Delmar_12054,NY
16 Weeping Birch Plaza,Albany_12227,NY
834 Magdeline Way,Albany_12208,NY
5 Annamark Road,Medusa_12120,NY
551 Moulton Park,Albany_12207,NY
4 Sommers Parkway,Coeymans_12045,NY
6 Kedzie Drive,Coeymans Hollow_12046,NY
28 Browning Circle,Albany_12203,NY
47235 Farwell Road,Watervliet_12189,NY
41013 Butternut Terrace,Albany_12203,NY
99 Ilene Avenue,Albany_12212,NY
39302 Welch Hill,Altamont_12009,NY
871 Warner Park,Albany_12203,NY
70 Dexter Alley,Feura Bush_12067,NY
2 Hagan Alley,Newtonville_12110,NY
7238 Division Point,Roessleville_12205,NY
32345 Farmco Terrace,Albany_12201,NY
95 Columbus Lane,Selkirk_12158,NY
531 West Pass,Ravena_12143,NY
9898 Bluestem Drive,Albany_12205,NY
81445 Lakeland Circle,Siena_12211,NY
47717 Hudson Crossing,Albany_12212,NY
94867 Westend Parkway,Newtonville_12128,NY
90244 Farmco Hill,Altamont_12009,NY
326 Mockingbird Drive,Ravena_12143,NY
56 7th Point,Medusa_12120,NY
1 Meadow Ridge Crossing,Knox_12107,NY
56026 Gina Park,Knox_12107,NY
57 Logan Avenue,Siena_12211,NY
866 Merrick Junction,Albany_12202,NY
75609 Dexter Pass,Latham_12110,NY
4235 Blue Bill Park Terrace,Roessleville_12205,NY
34474 Kingsford Avenue,Albany_12210,NY
4299 Northview Crossing,Albany_12226,NY
1350 Dovetail Parkway,Albany_12207,NY
553 Susan Plaza,Newtonville_12110,NY
12690 Clarendon Drive,Guilderland Center_12085,NY
850 Bartillon Crossing,Albany_12220,NY
77414 Meadow Valley Park,Guilderland Center_12085,NY
5 Oakridge Point,Albany_12203,NY
62 Shoshone Drive,Albany_12225,NY
3987 Mccormick Park,Albany_12225,NY
3 Maple Wood Parkway,Albany_12220,NY
239 Merry Point,Green Island_12183,NY
238 Knutson Center,Latham_12110,NY
2 Carioca Point,Albany_12223,NY
50 Elmside Road,Rensselaerville_12147,NY
